state,date,population,gdp,peak_demand_mw,peak_production_mw,solar_production_mw,coal_production_mw,wind_production_mw,nuclear_production_mw,total_production_mw
Uttar,31-01-2016,217120745.1,15.05,292609.7692,307743.4946,45846.46432,139708.2565,0.0,59471.09483,245025.8157
Uttar,29-02-2016,217410194.6,15.1,359043.1034,360251.0128,39298.50727,143633.1456,0.0,80231.80941,263163.4623
Uttar,31-03-2016,217642499.2,15.14,250263.0413,267311.8577,13156.20871,119703.4761,0.0,42427.78236,175287.4672
Uttar,30-04-2016,218081940.4,15.2,327496.8139,313080.6726,22653.47348,134536.5799,0.0,70214.06441,227404.1178
Uttar,31-05-2016,218273218.1,15.24,390404.4219,382318.7567,67488.90638,168282.5385,0.0,95069.91215,330841.357
Uttar,30-06-2016,218471872.5,15.29,281453.1849,262895.3849,16553.13573,128877.9769,0.0,66539.21626,211970.3289
Uttar,31-07-2016,218681707.9,15.32,377513.2214,404166.0112,54781.6404,190125.5149,0.0,68553.97689,313461.1322
Uttar,31-08-2016,219011721.4,15.37,226658.0435,210395.1978,52383.29016,118151.1533,0.0,54982.37214,225516.8156
Uttar,30-09-2016,219288775.2,15.42,299243.7737,320515.1549,17377.78757,132235.7007,0.0,54804.91217,204418.4005
Uttar,31-10-2016,219563989.8,15.46,344598.781,313050.5244,29386.5536,184077.1379,0.0,76465.07281,289928.7643
Uttar,30-11-2016,219802560.7,15.49,218144.9993,206577.5893,26590.76897,120235.4203,0.0,34757.10354,181583.2928
Uttar,31-12-2016,220156696.3,15.53,220444.6955,206427.221,24121.72128,111675.2989,0.0,34123.65792,169920.6781
Uttar,31-01-2017,220691415.4,15.58,251699.0957,263276.5206,36162.38466,107001.7868,0.0,61787.62066,204951.7921
Uttar,28-02-2017,221233165.2,15.63,395876.3784,422318.3722,77136.84244,219806.8946,0.0,74468.68994,371412.427
Uttar,31-03-2017,221496023.4,15.68,347269.5736,340623.8852,84395.0004,196672.4268,0.0,84985.36595,366052.7931
Uttar,30-04-2017,221913153.6,15.71,357110.0502,339614.0036,62423.41141,171858.0952,0.0,82926.57637,317208.083
Uttar,31-05-2017,222377478.8,15.76,341338.8407,369477.4995,43659.48403,195224.1402,0.0,80545.08517,319428.7094
Uttar,30-06-2017,222714004.4,15.81,342831.6628,321279.2361,82834.23318,193913.0848,0.0,60415.11124,337162.4292
Uttar,31-07-2017,223114983.3,15.85,371163.5018,385413.5756,89802.25383,172064.0906,0.0,60100.82224,321967.1667
Uttar,31-08-2017,223516765.3,15.9,312052.8894,327031.6237,41575.62103,169573.515,0.0,74265.51597,285414.652
Uttar,30-09-2017,223750763.5,15.96,391160.0202,392376.6751,84300.73793,181342.2839,0.0,85058.8148,350701.8366
Uttar,31-10-2017,224222425.1,16.0,287607.6512,285511.1592,43356.38341,167939.5579,0.0,48988.52892,260284.4702
Uttar,30-11-2017,224666622.9,16.05,285257.2686,265983.5692,35891.13187,144719.1934,0.0,67396.45834,248006.7836
Uttar,31-12-2017,225049528.9,16.12,337321.1271,325201.3598,42982.21214,189160.1512,0.0,65221.78114,297364.1444
Uttar,31-01-2018,225605458.5,16.16,246429.3142,261450.4428,37148.26089,100488.0194,0.0,58862.48959,196498.7699
Uttar,28-02-2018,226142072.5,16.2,292886.2702,321711.6178,17906.323,168304.0279,0.0,71850.23911,258060.59
Uttar,31-03-2018,226630987.6,16.25,221569.1506,212495.5816,43911.90604,111151.0055,0.0,38290.41067,193353.3222
Uttar,30-04-2018,227185158.0,16.3,267785.1999,259054.7906,57193.12987,133956.0028,0.0,57479.70825,248628.8409
Uttar,31-05-2018,227441633.1,16.36,404235.441,411146.8868,65420.55947,236707.7868,0.0,98467.50862,400595.8549
Uttar,30-06-2018,227660562.6,16.42,354298.1411,346406.6323,30777.27195,163963.1897,0.0,76687.61107,271428.0728
Uttar,31-07-2018,228023398.6,16.45,327005.547,295440.1572,71534.6979,143145.0022,0.0,72150.17595,286829.876
Uttar,31-08-2018,228313606.0,16.51,449809.6354,408601.0789,37247.25109,183752.9883,0.0,109282.4691,330282.7085
Uttar,30-09-2018,228763484.6,16.55,284058.976,293803.6588,25216.30484,148350.0215,0.0,66677.56175,240243.888
Uttar,31-10-2018,229237892.2,16.61,409203.4818,401726.641,33763.02517,236747.858,0.0,68996.05597,339506.9392
Uttar,30-11-2018,229765926.9,16.65,230000.9279,232028.2735,53455.79963,120637.0371,0.0,35612.25956,209705.0963
Uttar,31-12-2018,230123598.6,16.69,380193.8121,363686.2129,26546.61872,218954.4255,0.0,62119.76282,307620.8071
Uttar,31-01-2019,230548229.0,16.76,289038.6172,277417.5674,54390.68243,140742.8911,0.0,61246.79292,256380.3665
Uttar,28-02-2019,230842120.6,16.79,270420.1229,265032.5208,33492.90085,151578.4973,0.0,67371.13461,252442.5328
Uttar,31-03-2019,231332569.4,16.82,317691.0628,297094.8373,62734.6776,180281.259,0.0,70591.75457,313607.6912
Uttar,30-04-2019,231559740.9,16.87,352293.8252,356533.2697,52733.6989,156033.7116,0.0,84478.72208,293246.1326
Uttar,31-05-2019,231960857.6,16.91,410350.3315,412683.7356,56956.31675,233529.0463,0.0,84344.49554,374829.8586
Uttar,30-06-2019,232240620.4,16.94,239922.0185,258361.1633,31491.09441,102862.9819,0.0,37670.3503,172024.4266
Uttar,31-07-2019,232629561.5,16.97,272759.6671,280190.4388,51723.44753,156380.0488,0.0,64157.35639,272260.8528
Uttar,31-08-2019,233015524.3,17.02,263409.4017,265586.632,14279.47266,133717.0698,0.0,40001.4892,187998.0317
Uttar,30-09-2019,233370645.5,17.08,285751.9624,269889.0756,59411.93813,140205.5313,0.0,56703.95966,256321.4291
Uttar,31-10-2019,233769163.1,17.12,309961.3997,280286.8559,36132.00971,155313.1641,0.0,71782.85549,263228.0293
Uttar,30-11-2019,234269335.0,17.18,419204.2761,395335.6834,22630.42714,251020.6502,0.0,102728.2866,376379.364
Uttar,31-12-2019,234528755.2,17.25,444604.943,405924.1226,91400.73196,196430.6321,0.0,91473.77793,379305.142
Uttar,31-01-2020,235061560.2,17.28,308254.8374,302706.899,25452.42367,167145.0449,0.0,52488.86462,245086.3332
Uttar,29-02-2020,235507692.3,17.32,413142.3217,376065.3036,50879.55926,223035.9585,0.0,85053.93383,358969.4516
Uttar,31-03-2020,235918334.8,17.35,350876.4046,345282.8542,34516.18563,162852.8124,0.0,52951.58476,250320.5828
Uttar,30-04-2020,236134598.0,17.41,264664.5296,286107.7316,33582.18929,129252.5748,0.0,57064.93778,219899.7018
Uttar,31-05-2020,236651590.4,17.48,365289.365,335226.3006,73873.77231,180191.9146,0.0,90520.20592,344585.8928
Uttar,30-06-2020,237051661.2,17.53,464043.8963,486371.6794,77577.87219,206867.9842,0.0,108756.4731,393202.3295
Uttar,31-07-2020,237405911.9,17.59,250555.3727,271109.5473,39940.15417,115796.5005,0.0,60246.6344,215983.2891
Uttar,31-08-2020,237692591.7,17.62,394414.5966,370296.7447,87997.09243,195067.8821,0.0,93045.21112,376110.1856
Uttar,30-09-2020,238184857.7,17.69,380782.6889,413837.7889,68979.82936,189643.3969,0.0,59692.94755,318316.1738
Uttar,31-10-2020,238676055.6,17.75,266772.1321,263724.9503,34262.93854,126593.3001,0.0,60851.00419,221707.2429
Uttar,30-11-2020,238992878.0,17.82,354140.4307,332027.795,31976.661,195925.7174,0.0,82500.25547,310402.6339
Uttar,31-12-2020,239519724.2,17.89,361344.4667,328657.2852,55745.57008,198061.6956,0.0,84443.70898,338250.9747
Uttar,31-01-2021,239856617.9,17.95,436115.9106,401535.8788,40537.04641,196906.874,0.0,91350.50418,328794.4245
Uttar,28-02-2021,240400255.4,18.02,496932.0821,488289.3706,103965.4644,208980.6731,0.0,102647.8548,415593.9923
Uttar,31-03-2021,240937695.9,18.05,505049.5778,522918.9251,65952.50111,259317.4886,0.0,76249.10147,401519.0912
Uttar,30-04-2021,241437535.7,18.1,290496.9611,318664.1679,45633.11497,162940.415,0.0,56499.63228,265073.1623
Uttar,31-05-2021,241672412.6,18.16,332588.5534,345781.4885,40587.21072,171631.8495,0.0,51085.9275,263304.9878
Uttar,30-06-2021,242273320.9,18.2,344079.7282,377037.0171,38613.10599,174763.346,0.0,60757.90138,274134.3534
Uttar,31-07-2021,242855650.5,18.24,505406.6841,482253.6838,63375.14763,212311.0075,0.0,109152.2032,384838.3584
Uttar,31-08-2021,243396995.6,18.3,447295.8426,482873.8586,83370.58964,236274.0472,0.0,105178.4258,424823.0626
Uttar,30-09-2021,243762609.8,18.33,316458.6489,300347.7721,65137.5323,173685.7619,0.0,76192.84806,315016.1423
Uttar,31-10-2021,244191226.4,18.39,525035.8912,509267.598,78086.16717,248972.0241,0.0,96963.61435,424021.8057
Uttar,30-11-2021,244699055.2,18.44,321183.6714,325387.8652,27367.92494,155181.3014,0.0,51985.6571,234534.8834
Uttar,31-12-2021,245208729.5,18.51,395209.3633,367737.0984,48959.6488,198482.3435,0.0,84738.30656,332180.2989
Uttar,31-01-2022,245469670.9,18.54,356100.2235,390766.306,69756.09579,156551.9342,0.0,65838.43192,292146.4619
Uttar,28-02-2022,245864123.0,18.59,365421.2786,337039.6344,74034.29239,202133.7755,0.0,80808.22712,356976.295
Uttar,31-03-2022,246258116.2,18.67,286793.9859,268661.9091,27834.17828,167681.9716,0.0,62782.67599,258298.8258
Uttar,30-04-2022,246623884.3,18.71,523511.8658,540745.5898,64397.87156,266086.0578,0.0,85100.49139,415584.4207
Uttar,31-05-2022,246846316.6,18.78,466341.4825,482424.3286,45156.95375,210403.5181,0.0,85472.92803,341033.3999
Uttar,30-06-2022,247424575.1,18.82,473954.9033,471001.2399,57750.79677,270269.8276,0.0,75853.11271,403873.737
Uttar,31-07-2022,247943863.6,18.88,420729.6275,393872.4491,30002.51799,189947.6213,0.0,92761.44204,312711.5813
Uttar,31-08-2022,248281621.9,18.93,534568.6533,563106.1132,107836.3792,254127.1917,0.0,94108.5821,456072.1531
Uttar,30-09-2022,248777889.3,18.97,479911.7917,485760.849,87828.87883,276455.0259,0.0,98416.48577,462700.3905
Uttar,31-10-2022,249061581.9,19.03,520345.1226,569568.0381,123148.9711,241578.024,0.0,94477.05569,459204.0508
Uttar,30-11-2022,249497227.1,19.09,327160.0142,310314.6315,68995.42122,155602.7357,0.0,66410.00194,291008.1588
Uttar,31-12-2022,249980169.6,19.14,551131.6701,496629.5238,94476.86948,327929.841,0.0,97070.10123,519476.8117
Uttar,31-01-2023,250307088.3,19.2,414677.3321,420393.6746,96040.85762,221820.1416,0.0,85760.40645,403621.4057
Uttar,28-02-2023,250604293.5,19.26,314370.5273,311499.3878,32603.59665,162962.9387,0.0,60428.5883,255995.1236
Uttar,31-03-2023,250905940.5,19.31,518183.0926,512801.2444,46822.10107,290553.1336,0.0,105051.4987,442426.7335
Uttar,30-04-2023,251507804.3,19.38,540466.998,581210.8542,62271.78342,306917.023,0.0,89431.41277,458620.2191
Uttar,31-05-2023,251734562.7,19.45,508435.9459,504675.0193,65537.30301,274509.6384,0.0,86148.84617,426195.7875
Uttar,30-06-2023,252349029.2,19.51,462334.1434,450024.7466,67346.87748,277162.8756,0.0,112661.516,457171.2691
Uttar,31-07-2023,252649528.8,19.57,585401.3008,569170.942,52078.65218,253629.3566,0.0,138830.7742,444538.783
Uttar,31-08-2023,252950594.7,19.65,525639.259,513011.114,32670.30581,242480.8833,0.0,90710.54119,365861.7303
Uttar,30-09-2023,253329421.0,19.68,450056.8807,469157.3258,64364.90482,201166.9163,0.0,72029.68371,337561.5048
Uttar,31-10-2023,253820155.5,19.72,358701.8934,347762.2919,56738.5851,174505.9928,0.0,81508.07825,312752.6561
Uttar,30-11-2023,254248691.4,19.78,469742.606,435368.2067,100764.3328,262033.4062,0.0,81802.14764,444599.8866
Uttar,31-12-2023,254534615.5,19.86,405069.5884,403659.4842,85878.73231,224399.9937,0.0,82269.14219,392547.8682
Uttar,31-01-2024,254889610.6,19.94,566642.5831,546481.0731,91884.76822,307260.5217,0.0,92405.26004,491550.55
Uttar,29-02-2024,255396868.1,20.0,493256.2865,522948.5655,104147.2663,203158.9503,0.0,88287.01132,395593.228
Uttar,31-03-2024,255704958.9,20.08,426343.8879,392418.2623,86427.08652,179571.5158,0.0,75553.93884,341552.5412
Uttar,30-04-2024,256160876.5,20.12,547969.077,569618.8237,27626.49353,305391.5391,0.0,95571.79464,428589.8273
Uttar,31-05-2024,256649023.0,20.2,593586.1987,588914.9521,108999.2453,282508.3978,0.0,140274.7381,531782.3813
Uttar,30-06-2024,256916137.5,20.27,346331.378,336199.1282,62291.77028,165245.1576,0.0,80194.95302,307731.8809
Uttarakhand,31-01-2012,10095753.38,2.75,3115.830556,3348.351943,653.4277593,1423.223502,0.0,0.0,2076.651261
Uttarakhand,29-02-2012,10114241.16,2.75,2376.860626,2401.797833,156.7511533,1084.107934,0.0,0.0,1240.859088
Uttarakhand,31-03-2012,10133715.32,2.76,2269.462371,2079.367435,139.9531003,1191.091993,0.0,0.0,1331.045094
Uttarakhand,30-04-2012,10152894.41,2.77,3305.566639,3347.61438,237.0909532,1720.71153,0.0,0.0,1957.802483
Uttarakhand,31-05-2012,10171476.3,2.77,2791.70699,2940.588145,142.4086679,1650.192979,0.0,0.0,1792.601647
Uttarakhand,30-06-2012,10184786.72,2.78,2278.798495,2141.852023,362.6642888,1131.972207,0.0,0.0,1494.636496
Uttarakhand,31-07-2012,10195900.55,2.79,1804.143512,1938.18921,100.2010891,844.3749684,0.0,0.0,944.5760575
Uttarakhand,31-08-2012,10204915.31,2.79,2177.616747,2038.506676,190.5523613,1123.738353,0.0,0.0,1314.290714
Uttarakhand,30-09-2012,10219042.12,2.8,3115.592655,2856.359087,465.2741895,1396.23111,0.0,0.0,1861.5053
Uttarakhand,31-10-2012,10229432.87,2.81,1923.605391,1991.537359,383.3205071,958.3277274,0.0,0.0,1341.648235
Uttarakhand,30-11-2012,10245928.92,2.82,1755.360213,1631.146411,371.4942941,787.1024914,0.0,0.0,1158.596786
Uttarakhand,31-12-2012,10266227.78,2.83,3389.062719,3479.379475,312.3189758,1574.401278,0.0,0.0,1886.720253
Uttarakhand,31-01-2013,10279189.11,2.84,3497.429794,3665.205721,562.9491982,1449.556899,0.0,0.0,2012.506097
Uttarakhand,28-02-2013,10304615.16,2.85,3220.005588,3202.618083,703.7211551,1872.071721,0.0,0.0,2575.792877
Uttarakhand,31-03-2013,10324829.51,2.85,2970.041506,2754.965445,376.2563188,1257.696533,0.0,0.0,1633.952852
Uttarakhand,30-04-2013,10345130.84,2.86,3470.097771,3708.845499,211.3919791,2062.631711,0.0,0.0,2274.023691
Uttarakhand,31-05-2013,10365575.16,2.87,1997.750317,1937.133252,442.0843388,909.9906647,0.0,0.0,1352.075004
Uttarakhand,30-06-2013,10375244.88,2.88,1897.961305,1721.598903,292.4764658,794.5354263,0.0,0.0,1087.011892
Uttarakhand,31-07-2013,10385544.65,2.88,2017.972592,1900.835835,350.2645963,929.7290856,0.0,0.0,1279.993682
Uttarakhand,31-08-2013,10400050.06,2.89,2584.458905,2842.727018,639.4974765,1097.908355,0.0,0.0,1737.405831
Uttarakhand,30-09-2013,10419098.77,2.9,1829.90279,1664.03176,140.6499107,996.4178022,0.0,0.0,1137.067713
Uttarakhand,31-10-2013,10430963.65,2.91,1920.350713,1737.693767,172.8971984,891.3754387,0.0,0.0,1064.272637
Uttarakhand,30-11-2013,10455959.9,2.92,3045.665435,3319.373661,354.503953,1638.888481,0.0,0.0,1993.392434
Uttarakhand,31-12-2013,10471210.83,2.93,2117.080562,2247.371062,398.0679983,996.8230681,0.0,0.0,1394.891066
Uttarakhand,31-01-2014,10494987.57,2.94,1879.990759,1944.950714,101.6908284,815.663511,0.0,0.0,917.3543394
Uttarakhand,28-02-2014,10510119.72,2.94,2923.672136,3102.533232,530.4246119,1622.619231,0.0,0.0,2153.043843
Uttarakhand,31-03-2014,10527490.13,2.95,2942.115184,3039.086288,416.4462991,1508.822073,0.0,0.0,1925.268372
Uttarakhand,30-04-2014,10542821.37,2.96,3144.589965,3353.694497,392.005122,1641.646045,0.0,0.0,2033.651167
Uttarakhand,31-05-2014,10561980.2,2.97,2356.64884,2452.636357,295.1305665,1026.460071,0.0,0.0,1321.590638
Uttarakhand,30-06-2014,10572047.07,2.98,2713.885784,2796.823246,600.0936355,1488.179023,0.0,0.0,2088.272659
Uttarakhand,31-07-2014,10597612.22,2.99,2473.438676,2421.093275,195.1713035,1395.537174,0.0,0.0,1590.708478
Uttarakhand,31-08-2014,10622206.58,3.0,2366.833573,2435.406753,552.4493425,958.6181111,0.0,0.0,1511.067454
Uttarakhand,30-09-2014,10641086.09,3.01,3153.417882,3081.838558,596.2502352,1321.090251,0.0,0.0,1917.340486
Uttarakhand,31-10-2014,10667192.75,3.02,3390.45848,3531.008836,176.4068235,1548.243261,0.0,0.0,1724.650084
Uttarakhand,30-11-2014,10686763.67,3.03,3194.873292,3170.03475,298.8485096,1372.971009,0.0,0.0,1671.819518
Uttarakhand,31-12-2014,10705936.78,3.04,3400.359662,3089.216481,322.430778,1868.164302,0.0,0.0,2190.59508
Uttarakhand,31-01-2015,10715174.93,3.05,3204.00763,2923.484754,550.3964125,1450.295014,0.0,0.0,2000.691427
Uttarakhand,28-02-2015,10724169.58,3.06,2762.68786,2952.965832,530.4708599,1319.732637,0.0,0.0,1850.203497
Uttarakhand,31-03-2015,10738409.81,3.07,3381.315101,3531.230069,799.2720345,1359.263011,0.0,0.0,2158.535045
Uttarakhand,30-04-2015,10752053.06,3.07,2702.775437,2958.352628,310.9543097,1481.514131,0.0,0.0,1792.468441
Uttarakhand,31-05-2015,10774904.99,3.08,1991.237299,2117.665457,307.0170097,1130.922187,0.0,0.0,1437.939197
Uttarakhand,30-06-2015,10797391.44,3.09,3735.701595,3483.934698,766.6047498,1747.071615,0.0,0.0,2513.676364
Uttarakhand,31-07-2015,10820850.38,3.1,4014.013423,3773.522394,397.1829606,2070.200919,0.0,0.0,2467.38388
Uttarakhand,31-08-2015,10838454.04,3.1,3817.347341,4040.083504,625.3978529,1837.342708,0.0,0.0,2462.740561
Uttarakhand,30-09-2015,10852538.84,3.11,3894.329817,4041.808962,923.4930854,1637.612039,0.0,0.0,2561.105125
Uttarakhand,31-10-2015,10872829.07,3.11,2442.485028,2398.530467,295.2343896,1300.451558,0.0,0.0,1595.685948
Uttarakhand,30-11-2015,10899231.62,3.12,3849.127664,3762.323039,638.0067782,1641.957617,0.0,0.0,2279.964395
Uttarakhand,31-12-2015,10915216.2,3.13,4093.802055,4242.258285,377.5963686,1833.353978,0.0,0.0,2210.950346
Uttarakhand,31-01-2016,10941743.5,3.14,3219.165925,3066.675062,258.1911205,1637.090343,0.0,0.0,1895.281463
Uttarakhand,29-02-2016,10956280.14,3.16,3874.478746,3977.89147,766.8326579,2178.355006,0.0,0.0,2945.187664
Uttarakhand,31-03-2016,10969120.59,3.16,3422.110112,3598.818889,489.7872747,1668.74221,0.0,0.0,2158.529485
Uttarakhand,30-04-2016,10996424.79,3.17,2633.729098,2429.496509,134.4683288,1169.04274,0.0,0.0,1303.511068
Uttarakhand,31-05-2016,11018127.32,3.18,3801.870033,4094.136478,757.2344454,1778.834182,0.0,0.0,2536.068627
Uttarakhand,30-06-2016,11037661.14,3.19,4176.925035,4355.769367,444.0615261,2009.132631,0.0,0.0,2453.194157
Uttarakhand,31-07-2016,11064602.2,3.2,3965.509698,4311.607497,773.2716816,1809.774758,0.0,0.0,2583.04644
Uttarakhand,31-08-2016,11089969.97,3.21,3506.083082,3292.172803,714.1911436,1804.110264,0.0,0.0,2518.301408
Uttarakhand,30-09-2016,11115324.27,3.22,2816.568448,2547.318849,263.3114128,1315.596185,0.0,0.0,1578.907597
Uttarakhand,31-10-2016,11128296.08,3.23,2928.2659,2889.802879,473.1377517,1620.551227,0.0,0.0,2093.688978
Uttarakhand,30-11-2016,11138080.68,3.24,3365.791478,3665.130339,832.5706215,1571.496442,0.0,0.0,2404.067064
Uttarakhand,31-12-2016,11162816.2,3.25,4310.163229,4020.715466,954.1929178,2545.104082,0.0,0.0,3499.297
Uttarakhand,31-01-2017,11189975.48,3.25,3518.88963,3689.684707,797.1141415,1839.353662,0.0,0.0,2636.467804
Uttarakhand,28-02-2017,11207271.76,3.27,4000.119064,3866.16994,908.2213224,2088.271017,0.0,0.0,2996.49234
Uttarakhand,31-03-2017,11228313.24,3.27,3717.507085,3553.927422,704.6941084,1880.880393,0.0,0.0,2585.574502
Uttarakhand,30-04-2017,11251578.39,3.28,3973.063006,3644.747566,496.2611621,1649.615672,0.0,0.0,2145.876834
Uttarakhand,31-05-2017,11278546.62,3.3,3247.766283,3553.913112,602.4187343,1918.566819,0.0,0.0,2520.985553
Uttarakhand,30-06-2017,11305930.48,3.3,3405.576394,3199.752188,747.752908,1425.106547,0.0,0.0,2172.859455
Uttarakhand,31-07-2017,11330223.84,3.31,4404.430087,4025.43182,659.9579651,2597.004927,0.0,0.0,3256.962892
Uttarakhand,31-08-2017,11344845.42,3.32,2518.340339,2398.951444,520.0526043,1468.951588,0.0,0.0,1989.004192
Uttarakhand,30-09-2017,11368485.91,3.33,4397.984052,4187.226068,720.7403137,2117.225705,0.0,0.0,2837.966019
Uttarakhand,31-10-2017,11386696.28,3.34,2932.961429,2995.838224,343.3669953,1361.745363,0.0,0.0,1705.112358
Uttarakhand,30-11-2017,11399616.47,3.35,3940.490271,4020.754733,377.0673893,1591.602116,0.0,0.0,1968.669505
Uttarakhand,31-12-2017,11423604.19,3.36,2381.228473,2327.669214,537.7142834,1247.072505,0.0,0.0,1784.786789
Uttarakhand,31-01-2018,11451023.27,3.37,2702.66752,2692.653248,274.2572886,1392.34732,0.0,0.0,1666.604608
Uttarakhand,28-02-2018,11465886.64,3.37,3746.417602,3419.710081,228.9337202,1728.719456,0.0,0.0,1957.653176
Uttarakhand,31-03-2018,11481171.79,3.38,3025.385654,3244.372064,528.2661645,1732.424167,0.0,0.0,2260.690331
Uttarakhand,30-04-2018,11496452.15,3.39,3299.520069,3565.078045,435.9816976,1880.355995,0.0,0.0,2316.337693
Uttarakhand,31-05-2018,11508498.84,3.4,2772.141068,2726.595263,621.5205898,1589.728493,0.0,0.0,2211.249083
Uttarakhand,30-06-2018,11524250.02,3.41,3039.943539,2761.142623,670.4610584,1687.501552,0.0,0.0,2357.96261
Uttarakhand,31-07-2018,11537149.45,3.42,4725.211167,5133.00838,613.6658273,2460.98208,0.0,0.0,3074.647908
Uttarakhand,31-08-2018,11551349.79,3.43,3200.330652,3410.646279,333.0878219,1550.479487,0.0,0.0,1883.567309
Uttarakhand,30-09-2018,11572240.09,3.44,4250.773362,4224.283438,770.2619098,2509.031863,0.0,0.0,3279.293773
Uttarakhand,31-10-2018,11585049.53,3.45,3013.871615,2969.569455,371.7483708,1568.496924,0.0,0.0,1940.245295
Uttarakhand,30-11-2018,11603425.59,3.46,4417.666307,4126.808843,788.0644973,2076.831867,0.0,0.0,2864.896365
Uttarakhand,31-12-2018,11617766.45,3.47,4672.600643,4635.427165,380.7954024,2406.068268,0.0,0.0,2786.863671
Uttarakhand,31-01-2019,11641751.61,3.49,2495.002201,2327.413707,472.315742,1372.503004,0.0,0.0,1844.818746
Uttarakhand,28-02-2019,11663339.16,3.49,2764.401142,2988.25204,541.8928023,1298.271984,0.0,0.0,1840.164786
Uttarakhand,31-03-2019,11687379.17,3.51,4005.023537,3831.546693,416.3874606,2126.360765,0.0,0.0,2542.748225
Uttarakhand,30-04-2019,11705714.15,3.52,3849.774855,3560.244541,956.3606499,2062.267313,0.0,0.0,3018.627963
Uttarakhand,31-05-2019,11732120.05,3.53,4648.646181,4847.608327,471.0097647,2146.046664,0.0,0.0,2617.056429
